EmployeeID,FirstName,LastName,DateOfBirth,Gender,DepartmentCode,JobTitle,AnnualSalary,HireDate,TerminationDate,EmploymentStatus,TermReason,EmployeeSatisfaction,PerformanceRating,Site
201479,Danielle,Pelletier,22/11/1984,M,RD,ML Engineer,93500,16/11/2020,,Active,,3,2,Paris
201480,Ansaldo,Berrè,01/02/1972,F,SALES,Business Developer,59360,12/01/2021,21/12/2024,Terminated,Resignation,4,4,Milan
201481,Stephanie,Koch,22/11/1975,M,IT,Security Analyst,80300,24/11/2020,,Active,,2,4,Berlin
201482,Stella,Squarcione,02/04/1977,M,IT,Network Engineer,100000,28/01/2021,02/02/2021,Terminated,Layoff,3,4,Milan
201483,Viktor,Gnatz,22/10/1984,M,OPS,Production Supervisor,70000,16/12/2020,29/09/2022,Terminated,Resignation,2,1,Berlin
201484,Eggert,Wiek,22/10/1993,M,OPS,Operations Analyst,70000,21/12/2020,29/03/2025,Terminated,Resignation,3,3,Berlin
201485,Noël,Mahe,05/09/2000,M,HR,Talent Acquisition Specialist,70000,15/02/2021,22/05/2024,Terminated,Other,4,3,Paris
201486,Ernesto,Pasolini,23/11/1972,F,MGMT,General Manager,83600,17/11/2020,,Active,,3,5,Paris
201487,Gotthold,Römer,29/03/1988,F,SALES,Sales Representative,89600,17/01/2021,,Active,,3,3,Milan
201488,Eugenia,Mannoia,31/01/1997,F,SALES,Sales Representative,100000,16/02/2021,05/06/2021,Terminated,Retirement,3,4,Milan
201489,Silva,Heuser,15/10/1994,F,SALES,Account Manager,60480,03/01/2021,,Active,,2,3,Milan
201490,Kathi,Hübel,05/07/1989,F,IT,IT Technician,100000,08/01/2021,13/03/2023,Terminated,Layoff,4,4,Berlin
201491,Stefania,Drewes,24/04/1994,M,OPS,Operations Manager,59360,27/02/2021,,Active,,3,4,Berlin
201492,Wera,Täsche,18/09/1978,M,OPS,Operations Analyst,56000,14/01/2021,,Active,,2,1,Berlin
201493,Paul,Preiß,25/01/1971,M,OPS,Operations Manager,70000,16/03/2021,,Active,,4,5,Berlin
201494,Lucie,Launay,13/04/1997,F,HR,HR Generalist,50400,12/01/2021,,Active,,2,3,Paris
201495,Victoire,Mercier,22/08/1979,F,MGMT,General Manager,108640,18/01/2021,,Active,,4,3,Paris
201496,Danielle,Morrow,06/02/1975,M,MGMT,Country Manager,132000,30/12/2020,,Active,,2,1,Paris
201497,Joseph,Martin,17/12/1995,F,RD,ML Engineer,132160,04/04/2021,25/05/2025,Terminated,Other,4,3,Paris
201498,Bertrand,Bourgeois,02/01/1991,F,RD,ML Engineer,122080,13/03/2021,29/11/2024,Terminated,Layoff,3,3,Paris
201499,Fernanda,Donati,20/10/1991,M,SALES,Senior Account Manager,100000,03/04/2021,21/01/2025,Terminated,Resignation,4,3,Milan
201500,Coluccio,Iacobucci,29/10/1985,F,SALES,Sales Manager,100000,05/04/2021,19/07/2024,Terminated,Retirement,4,3,Milan
201501,Joachim,Austermühle,26/01/1976,F,OPS,Logistics Coordinator,54880,14/04/2021,,Active,,3,3,Berlin
201502,Giorgio,Hoffmann,31/08/1996,F,OPS,Logistics Coordinator,50400,26/01/2021,,Active,,3,3,Berlin
201503,Susan,Legros,16/01/1998,F,HR,HR Generalist,39200,16/02/2021,19/11/2021,Terminated,Resignation,1,4,Paris
201504,Suzanne,Guillaume,23/11/1998,F,MGMT,Department Director,137760,24/01/2021,,Active,,4,3,Paris
201505,Marie,Perrin,07/01/1992,F,MGMT,Country Manager,89600,13/02/2021,10/06/2022,Terminated,Resignation,3,3,Paris
201506,Lidia,Stein,23/04/1985,F,RD,Lead Engineer,140000,16/02/2021,05/06/2024,Terminated,Resignation,4,3,Paris
201507,Sophie,Hamel,15/10/1978,F,RD,Research Scientist,81760,07/02/2021,30/04/2021,Terminated,Layoff,3,4,Paris
201508,Baldassare,Gucci,30/11/1988,M,SALES,Regional Director,61600,02/04/2021,,Active,,2,4,Milan
201509,Sante,Zacco,17/07/1982,M,SALES,Business Developer,75040,10/04/2021,19/10/2025,Terminated,Other,4,5,Milan
201510,Olga,Condoleo,30/10/1977,M,IT,Cloud Engineer,76160,27/04/2021,,Active,,3,3,Milan
201511,Giorgia,Barillaro,05/01/1971,M,OPS,Operations Manager,36960,08/03/2021,,Active,,4,4,Berlin
201512,Julius,Margraf,01/02/1985,F,OPS,Operations Manager,69440,05/04/2021,,Active,,3,3,Berlin
201513,Corinne,Gilbert,07/01/1972,F,MGMT,Country Manager,85120,15/03/2021,,Active,,3,2,Paris
201514,Serafina,Schiavo,30/04/1973,F,SALES,Senior Account Manager,52640,20/04/2021,,Active,,3,4,Milan
201515,Nino,Tosi,11/02/1993,F,IT,IT Technician,73920,03/04/2021,,Active,,4,4,Milan
201516,Lina,Calarco,09/12/1983,M,IT,DevOps Engineer,96320,04/04/2021,,Active,,4,4,Milan
201517,Hellmut,Lehmann,16/08/1975,F,OPS,Supply Chain Specialist,59360,30/05/2021,28/01/2022,Terminated,Resignation,3,4,Berlin
201518,Geronimo,Soranzo,19/06/1975,F,OPS,Process Engineer,66080,23/05/2021,,Active,,1,4,Berlin
201519,Auguste,Gomez,27/09/1974,F,HR,Talent Acquisition Specialist,45920,25/04/2021,,Active,,3,2,Paris
201520,Guy,Rousseau,04/11/1985,M,MGMT,General Manager,140000,23/04/2021,,Active,,3,4,Paris
201521,Roger,Pineau,09/06/1972,M,MGMT,Country Manager,101920,30/04/2021,23/04/2025,Terminated,Resignation,2,3,Paris
201522,Isaac,Chevalier,18/04/1982,F,RD,Data Scientist,129920,09/04/2021,,Active,,3,1,Paris
201523,Arnaude,Devaux,09/11/1984,M,RD,Data Scientist,96320,16/04/2021,20/07/2021,Terminated,Resignation,2,3,Paris
201524,Édouard,Delattre,06/12/1974,F,RD,Research Scientist,135520,07/04/2021,,Active,,4,3,Paris
201525,Azeglio,Scalera,01/10/1989,F,SALES,Sales Representative,86240,08/04/2021,,Active,,4,5,Milan
201526,Fedele,Serao,20/02/1986,F,SALES,Regional Director,69440,26/04/2021,11/09/2021,Terminated,Layoff,3,3,Milan
201527,Marco,Vecoli,24/11/1974,F,IT,Network Engineer,72800,18/04/2021,,Active,,4,3,Milan
201528,Hugo,Orsini,06/05/1985,M,IT,Network Engineer,78400,17/03/2021,,Active,,2,4,Milan
201529,Janusz,Ullrich,16/06/1993,M,OPS,Logistics Coordinator,61600,28/03/2021,,Active,,1,2,Berlin
201530,Milos,Gerlach,11/10/1991,F,OPS,Production Supervisor,50400,29/03/2021,17/07/2021,Terminated,Retirement,3,3,Berlin
201531,Alain,Vidal,20/04/1990,M,ADMIN,Receptionist,50400,07/04/2021,28/03/2024,Terminated,Layoff,3,3,Paris
201532,Margot,Seguin,27/12/1984,M,MGMT,Department Director,140000,24/03/2021,,Active,,1,5,Paris
201533,Robert,Mace,08/10/1995,F,MGMT,Country Manager,119840,06/04/2021,29/08/2024,Terminated,Resignation,4,4,Paris
201534,Adèle,Rivière,03/12/1978,F,RD,R&D Manager,129920,21/05/2021,24/10/2021,Terminated,Retirement,2,2,Paris
201535,Victor,Monnier,09/12/1973,F,RD,Lead Engineer,80640,28/05/2021,04/07/2022,Terminated,Resignation,3,3,Paris
201536,Virginie,Collin,04/12/1986,F,RD,Research Scientist,140000,08/05/2021,,Active,,4,3,Paris
201537,Donato,Roncalli,19/03/1990,M,SALES,Regional Director,70560,28/04/2021,,Active,,4,4,Milan
201538,Pasqual,Taccola,20/01/2000,F,IT,DevOps Engineer,69440,11/04/2021,14/06/2023,Terminated,Resignation,4,4,Milan
201539,Vincenzo,Rossi,26/03/1996,F,IT,IT Technician,81760,06/06/2021,,Active,,4,3,Milan
201540,Giorgia,Ungaretti,19/10/1990,F,IT,Network Engineer,59360,29/04/2021,,Active,,3,3,Milan
201541,Friedlinde,Albers,18/08/1999,F,OPS,Production Supervisor,54880,24/06/2021,,Active,,3,2,Berlin
201542,Dorothée,Blanchard,30/05/1987,F,HR,Talent Acquisition Specialist,38080,21/05/2021,,Active,,3,5,Paris
201543,Julie,Lebrun,01/06/1997,M,ADMIN,Executive Assistant,49280,18/05/2021,,Active,,3,4,Paris
201544,Nathalie,Germain,06/02/1990,M,MGMT,Department Director,89600,15/05/2021,27/09/2022,Terminated,Resignation,2,3,Paris
201545,Venancio,Vespa,06/11/1989,F,RD,Senior Engineer,101920,23/06/2021,,Active,,3,4,Paris
201546,Alphonse,Nguyen,20/10/1980,F,RD,Data Scientist,75040,23/05/2021,,Active,,3,4,Paris
201547,Vittoria,Einaudi,24/09/1978,F,SALES,Business Developer,51520,22/06/2021,10/08/2025,Terminated,Resignation,3,3,Milan
201548,Raffaello,Paolini,09/11/1985,F,IT,Systems Administrator,88480,13/07/2021,,Active,,2,2,Milan
201549,Branka,Sontag,21/03/1984,F,IT,Network Engineer,76160,12/05/2021,,Active,,4,3,Berlin
201550,Sabrina,Weitzel,21/11/1971,F,OPS,Process Engineer,70000,20/07/2021,,Active,,3,2,Berlin
201551,Yilmaz,Stiffel,31/05/1981,F,OPS,Supply Chain Specialist,68320,04/06/2021,14/05/2023,Terminated,Resignation,3,3,Berlin
201552,Jeanne,Torres,05/03/1978,F,HR,HR Manager,53760,03/07/2021,,Active,,2,2,Paris
201553,Odette,Marin,12/07/1987,F,ADMIN,Receptionist,47040,05/05/2021,,Active,,3,3,Paris
201554,Tanya,Brown,13/03/1999,M,MGMT,General Manager,95200,24/06/2021,22/02/2025,Terminated,Retirement,3,5,Paris
201555,Hans-Gerhard,Tröst,28/10/1980,M,RD,Senior Engineer,135520,24/07/2021,,Active,,3,3,Paris
201556,David,Charles,19/02/1977,F,RD,ML Engineer,72800,15/06/2021,13/12/2021,Terminated,Resignation,3,3,Paris
201557,Astrid,Perez,23/09/1999,F,RD,Research Scientist,140000,29/06/2021,,Active,,4,4,Paris
201558,Zachary,Hanson,13/08/1994,M,SALES,Account Manager,66080,30/07/2021,25/02/2024,Terminated,Resignation,4,4,Milan
201559,Maike,Steckel,09/04/1971,M,SALES,Sales Representative,54880,19/07/2021,,Active,,4,3,Milan
201560,Stephanie,Miller,05/09/1992,F,SALES,Business Developer,92960,24/07/2021,,Active,,2,3,Milan
201561,Jacqueline,Miller,11/11/1988,F,IT,Cloud Engineer,59360,18/07/2021,,Active,,4,4,Milan
201562,Diana,Martinelli,09/04/1994,M,IT,DevOps Engineer,91840,14/08/2021,,Active,,4,3,Milan
201563,Antonino,Trapp,11/10/1977,F,OPS,Logistics Coordinator,70000,26/06/2021,,Active,,3,2,Berlin
201564,Ansgar,Zorbach,24/12/1973,M,OPS,Production Supervisor,64960,16/07/2021,,Active,,1,4,Berlin
201565,Marie,Collet,24/05/1977,F,HR,HR Generalist,62720,12/08/2021,,Active,,3,3,Paris
201566,Irma,Cavanna,03/08/1975,F,MGMT,Department Director,88480,13/08/2021,,Active,,4,4,Paris
201567,Corinne,Carre,22/07/1981,F,RD,Data Scientist,123200,19/09/2021,,Active,,3,4,Paris
201568,Françoise,Charrier,23/10/1990,F,RD,R&D Manager,140000,12/08/2021,,Active,,4,4,Paris
201569,Aria,Sforza,03/09/1970,F,SALES,Business Developer,80640,22/08/2021,,Active,,4,5,Milan
201570,Luigi,Gianinazzi,20/10/1970,F,IT,IT Manager,99680,12/07/2021,19/07/2024,Terminated,Layoff,2,1,Milan
201571,Gustavo,Salieri,14/07/1982,F,IT,Cloud Engineer,81760,02/09/2021,,Active,,4,3,Milan
201572,Hulda,Tlustek,20/11/1998,F,OPS,Production Supervisor,49280,24/09/2021,20/06/2022,Terminated,Resignation,3,1,Berlin
201573,Sören,Segebahn,28/05/1980,F,OPS,Operations Manager,51520,31/07/2021,,Active,,4,2,Berlin
201574,Margot,Gautier,15/08/1999,F,HR,HR Manager,62720,14/08/2021,20/01/2025,Terminated,Resignation,3,4,Paris
201575,Federico,Speri,30/09/1995,M,ADMIN,Executive Assistant,60000,14/08/2021,,Active,,4,5,Paris
201576,Maryse,Germain,04/01/1980,M,MGMT,VP Operations,87360,24/08/2021,,Active,,4,4,Paris
201577,François,Huet,14/02/1975,M,MGMT,VP Operations,127680,27/08/2021,14/12/2023,Terminated,Other,4,2,Paris
201578,Alexandre,Grégoire,25/10/1979,M,RD,ML Engineer,113120,14/08/2021,,Active,,3,3,Paris
201579,Aria,Trezzini,25/08/1972,M,SALES,Sales Manager,78400,23/09/2021,,Active,,3,3,Milan
201580,Gérard,Guillaume,26/06/1981,F,SALES,Sales Representative,97440,25/09/2021,,Active,,3,4,Milan
201581,Luciano,Ariasso,08/11/1992,F,SALES,Account Manager,58240,31/08/2021,,Active,,2,4,Milan
201582,Reginald,Hahn,30/08/1983,F,IT,IT Technician,64960,11/09/2021,,Active,,3,3,Milan
201583,Madlen,Kroker,29/07/1979,M,OPS,Logistics Coordinator,70000,24/09/2021,,Active,,3,5,Berlin
201584,Charles,Labbé,28/04/1979,M,OPS,Supply Chain Specialist,66080,22/08/2021,,Active,,1,4,Berlin
201585,Folker,Ebert,26/02/1982,M,OPS,Process Engineer,70000,22/09/2021,,Active,,3,3,Berlin
201586,Nicole,Potier,10/10/1974,M,ADMIN,Office Manager,57120,24/08/2021,,Active,,3,2,Paris
201587,Pauline,Marin,01/11/1996,M,MGMT,CTO,94080,21/09/2021,,Active,,4,3,Paris
201588,Audrey,Dias,06/10/1997,F,MGMT,Department Director,94080,01/10/2021,,Active,,3,5,Paris
201589,Lorraine,Tanguy,08/09/1980,M,RD,Software Engineer,107520,02/10/2021,,Active,,4,3,Paris
201590,Théodore,Pons,28/02/1975,M,RD,Data Scientist,129920,21/09/2021,,Active,,2,4,Paris
201591,Cipriano,Luna,26/07/1989,M,RD,Data Scientist,112000,18/09/2021,,Active,,4,4,Paris
201592,Céline,Chevallier,04/11/1994,F,RD,Data Scientist,140000,03/11/2021,01/01/2025,Terminated,Resignation,4,3,Paris
201593,Valerio,Petrucci,15/05/1989,F,SALES,Senior Account Manager,100000,19/09/2021,05/01/2023,Terminated,Resignation,1,1,Milan
201594,Solveig,Jessel,24/10/1975,M,IT,Network Engineer,60480,29/09/2021,,Active,,4,4,Berlin
201595,Gianpaolo,Gradenigo,02/10/1996,M,IT,IT Technician,100000,03/10/2021,17/02/2022,Terminated,Resignation,4,1,Milan
201596,Pomponio,Zanichelli,20/12/1986,F,IT,IT Manager,86240,23/11/2021,06/10/2025,Terminated,Other,4,4,Milan
201597,Maren,Döring,27/05/1992,M,OPS,Operations Manager,43680,10/11/2021,,Active,,2,3,Berlin
201598,Étienne,Carre,27/07/1984,F,HR,L&D Specialist,54880,20/10/2021,,Active,,3,3,Paris
201599,Cécile,Marques,22/03/1977,M,ADMIN,Office Manager,38080,02/10/2021,,Active,,3,4,Paris
201600,Jacqueline,Salmon,07/04/1975,M,MGMT,CTO,140000,25/09/2021,,Active,,2,5,Paris
201601,Maurice,Hervé,24/11/1974,M,MGMT,Department Director,104160,24/10/2021,,Active,,3,4,Paris
201602,Guy,Carre,27/01/1988,F,RD,R&D Manager,124320,23/10/2021,28/03/2022,Terminated,Other,1,4,Paris
201603,Maurice,Gilles,22/04/1983,F,RD,R&D Manager,73920,20/11/2021,,Active,,4,3,Paris
201604,Shawn,Oliver,28/05/1973,M,RD,Software Engineer,133280,25/11/2021,,Active,,2,5,Paris
201605,Erika,Trevisani,03/10/1971,M,SALES,Sales Manager,99680,22/12/2021,05/08/2023,Terminated,Resignation,4,3,Milan
201606,Dolores,Brugnaro,16/06/1989,M,IT,IT Manager,96320,11/11/2021,25/02/2023,Terminated,Resignation,3,4,Milan
201607,Sandro,Dallapé,13/12/1976,M,IT,Network Engineer,94080,17/11/2021,,Active,,2,3,Milan
201608,Marta,Kambs,25/02/1982,M,OPS,Production Supervisor,40320,27/10/2021,,Active,,3,4,Berlin
201609,Sofia,Jessel,16/01/1996,F,OPS,Process Engineer,50400,24/10/2021,,Active,,3,3,Berlin
201610,Heinz-Jürgen,Schulz,29/11/1971,F,OPS,Production Supervisor,44800,04/12/2021,,Active,,4,3,Berlin
201611,Gérard,Lucas,30/07/1994,F,HR,HR Assistant,50400,15/10/2021,,Active,,1,4,Paris
201612,William,Ferrand,18/11/1974,M,MGMT,VP Operations,90720,26/10/2021,21/05/2023,Terminated,Retirement,3,4,Paris
201613,Melinda,Williams,04/09/1978,M,RD,Software Engineer,110880,13/11/2021,,Active,,1,5,Paris
201614,Alberto,Endrizzi,16/05/1972,M,SALES,Business Developer,72960,03/01/2022,,Active,,3,3,Milan
201615,Lauretta,Cerquiglini,22/02/1973,M,SALES,Account Manager,100000,07/12/2021,,Active,,3,4,Milan
201616,Aldo,Montesano,29/09/1989,F,IT,DevOps Engineer,82880,20/12/2021,,Active,,3,3,Milan
201617,Gianmarco,Schiavone,01/02/1996,F,IT,DevOps Engineer,91840,14/12/2021,02/01/2023,Terminated,Layoff,3,4,Milan
201618,Denise,Mohaupt,05/02/1995,F,OPS,Operations Analyst,45920,21/11/2021,,Active,,1,5,Berlin
201619,Pietro,Pedrazzini,24/05/1975,M,OPS,Supply Chain Specialist,43320,14/01/2022,,Active,,3,5,Berlin
201620,Audrey,Noël,14/07/1976,F,HR,HR Assistant,70000,21/01/2022,20/10/2022,Terminated,Resignation,3,3,Paris
201621,Paulette,Marty,22/05/1975,M,ADMIN,Administrative Coordinator,56000,04/12/2021,,Active,,2,4,Paris
201622,Anastasie,Labbé,05/08/1997,M,MGMT,Executive Director,107520,19/12/2021,,Active,,3,3,Paris
201623,Colette,Hubert,27/12/1993,M,RD,Senior Engineer,79520,21/12/2021,18/01/2024,Terminated,Retirement,3,4,Paris
201624,Élise,Cordier,31/01/1976,F,RD,Lead Engineer,92340,18/01/2022,11/02/2023,Terminated,Resignation,2,4,Paris
201625,Maryse,Gérard,20/05/1985,F,SALES,Regional Director,71680,28/12/2021,10/05/2023,Terminated,Retirement,3,3,Milan
201626,Marco,Dallara,23/02/1985,F,SALES,Sales Manager,51520,31/12/2021,,Active,,3,3,Milan
201627,Donatella,Ossani,04/08/1986,F,IT,Security Analyst,83220,08/02/2022,13/12/2025,Terminated,Resignation,1,5,Milan
201628,Sarah,Hentschel,25/01/1980,F,OPS,Process Engineer,68400,01/01/2022,,Active,,3,3,Berlin
201629,Élise,Guibert,25/02/1985,M,HR,HR Assistant,41440,27/12/2021,,Active,,3,4,Paris
201630,Véronique,Collet,19/11/1971,F,ADMIN,Receptionist,50160,02/01/2022,,Active,,2,3,Paris
201631,Josette,Bouvier,17/06/1985,M,MGMT,General Manager,123120,21/01/2022,18/02/2024,Terminated,Resignation,4,4,Paris
201632,Émile,Legendre,21/07/1993,M,RD,Data Scientist,139080,01/02/2022,,Active,,3,4,Paris
201633,Xavier,Bonneau,02/01/1986,F,RD,Senior Engineer,140000,09/01/2022,,Active,,4,5,Paris
201634,Antoine,Descamps,13/08/1985,M,RD,Lead Engineer,76380,27/01/2022,21/02/2022,Terminated,Resignation,3,4,Paris
201635,Zaira,Comeriato,14/10/1999,M,SALES,Regional Director,98040,22/02/2022,10/03/2022,Terminated,Resignation,3,5,Milan
201636,Rocco,Salieri,30/01/1992,M,SALES,Sales Representative,94620,09/02/2022,,Active,,4,3,Milan
201637,Rosa,Piccio,15/02/1985,M,IT,DevOps Engineer,100000,31/01/2022,,Active,,3,5,Milan
201638,Beata,Heydrich,01/10/1984,F,OPS,Logistics Coordinator,69540,10/03/2022,,Active,,3,3,Berlin
201639,Kaitlyn,Hernandez,29/11/1975,M,OPS,Supply Chain Specialist,45600,08/02/2022,,Active,,3,4,Berlin
201640,Hannelore,Kreusel,25/02/1991,F,OPS,Operations Analyst,52440,14/01/2022,13/04/2022,Terminated,Resignation,4,5,Berlin
201641,Théophile,Lefèvre,12/09/2000,M,HR,Talent Acquisition Specialist,52440,12/03/2022,,Active,,4,5,Paris
201642,Benjamin,Gonzalez,07/08/1995,F,ADMIN,Administrative Assistant,38760,10/02/2022,,Active,,3,4,Paris
201643,Hélène,Pineau,10/11/1972,F,MGMT,VP Operations,104880,01/02/2022,08/07/2025,Terminated,Resignation,1,5,Paris
201644,Luc,Huet,02/12/1998,F,RD,ML Engineer,94620,01/04/2022,,Active,,3,4,Paris
201645,Monique,Dufour,10/12/1974,F,RD,R&D Manager,110580,05/04/2022,,Active,,3,3,Paris
201646,Adelmo,Morandini,04/11/1982,M,SALES,Sales Manager,53580,20/02/2022,,Active,,4,2,Milan
201647,Eggert,Eckbauer,09/01/1978,M,IT,Cloud Engineer,100000,18/03/2022,20/12/2024,Terminated,Resignation,3,4,Berlin
201648,Alberico,Siffredi,08/09/1983,F,IT,Systems Administrator,84360,05/03/2022,,Active,,3,4,Milan
201649,Gloria,Wohlgemut,17/04/1985,M,OPS,Logistics Coordinator,70000,06/03/2022,,Active,,2,4,Berlin
201650,Denis,Boutin,15/12/1971,M,HR,L&D Specialist,49020,21/03/2022,14/11/2024,Terminated,Resignation,4,3,Paris
201651,Isaac,Blanc,05/07/1975,M,ADMIN,Administrative Coordinator,54720,19/04/2022,07/12/2025,Terminated,Resignation,4,5,Paris
201652,Madeleine,Martin,08/05/1999,M,MGMT,General Manager,107160,08/04/2022,,Active,,4,3,Paris
201653,Michèle,Guibert,22/06/1978,F,MGMT,General Manager,107160,19/04/2022,,Active,,4,3,Paris
201654,Stéphane,Julien,18/01/1980,M,RD,Senior Engineer,90060,26/02/2022,,Active,,3,3,Paris
201655,Amalia,Maffei,20/01/1985,F,SALES,Regional Director,74100,12/02/2022,,Active,,4,4,Milan
201656,Marta,Guicciardini,27/04/1987,M,SALES,Account Manager,100000,14/02/2022,13/06/2022,Terminated,Retirement,2,4,Milan
201657,Dominique,Perret,07/05/1999,F,IT,Cloud Engineer,100000,04/02/2022,,Active,,4,4,Milan
201658,Andrej,Drub,05/03/1975,F,OPS,Process Engineer,45600,26/02/2022,,Active,,4,3,Berlin
201659,Yves,Poirier,28/07/1984,M,HR,Talent Acquisition Specialist,45600,09/02/2022,07/11/2025,Terminated,Resignation,3,3,Paris
201660,Maurice,Marion,08/05/1970,F,ADMIN,Administrative Coordinator,60000,13/02/2022,,Active,,3,4,Paris
201661,André,Gonzalez,05/02/1979,F,MGMT,VP Operations,91200,22/01/2022,22/11/2024,Terminated,Resignation,3,3,Paris
201662,Patrick,Perrin,07/12/1984,M,RD,Data Scientist,140000,04/04/2022,,Active,,4,4,Paris
201663,Angelique,Sauer,13/02/1974,M,RD,ML Engineer,140000,20/03/2022,,Active,,4,3,Paris
201664,Torquato,Offredi,09/02/1979,M,SALES,Sales Manager,68400,23/03/2022,,Active,,2,4,Milan
201665,Gianpietro,Tamburi,04/09/1987,F,SALES,Senior Account Manager,100000,27/03/2022,,Active,,3,3,Milan
201666,Etta,Renier,03/12/1974,F,IT,Cloud Engineer,80940,31/03/2022,04/01/2023,Terminated,Retirement,3,5,Milan
201667,Andrzej,Etzler,23/12/1977,M,OPS,Supply Chain Specialist,43320,04/04/2022,,Active,,3,3,Berlin
201668,Andrée,Breton,08/03/1990,M,ADMIN,Receptionist,59280,05/04/2022,,Active,,1,4,Paris
201669,Maurice,Riou,28/01/1977,F,MGMT,VP Operations,123120,23/03/2022,,Active,,3,3,Paris
201670,Diane,Guibert,25/05/1987,F,RD,Software Engineer,101460,11/05/2022,,Active,,4,2,Paris
201671,Romana,Boldù,18/03/1985,M,SALES,Regional Director,80940,20/04/2022,07/10/2023,Terminated,Resignation,3,4,Milan
201672,Arsenio,Filzi,06/10/1991,F,SALES,Regional Director,84360,17/04/2022,,Active,,1,3,Milan
201673,Leopold,Linke,04/06/1995,M,IT,Security Analyst,59280,19/04/2022,,Active,,3,4,Berlin
201674,Olga,Porzio,19/10/1980,F,IT,DevOps Engineer,100000,28/03/2022,,Active,,3,2,Milan
201675,Emanuel,Mende,04/02/1977,M,OPS,Process Engineer,58140,17/04/2022,,Active,,3,5,Berlin
201676,Jean,Grenier,28/10/1972,M,HR,L&D Specialist,38760,29/04/2022,02/06/2022,Terminated,Layoff,4,4,Paris
201677,Paul,Moreau,25/12/1995,M,MGMT,VP Operations,140000,16/04/2022,,Active,,3,4,Paris
201678,Richard,Zavala,09/01/1970,M,RD,Research Scientist,114000,25/05/2022,,Active,,4,4,Paris
201679,Josette,Roger,09/11/2000,M,RD,Software Engineer,134520,14/05/2022,,Active,,4,3,Paris
201680,Ninetta,Folliero,04/12/1990,M,SALES,Sales Representative,51300,27/05/2022,,Active,,4,4,Milan
201681,Graziella,Calbo,17/10/2000,M,IT,IT Manager,100000,14/05/2022,21/06/2022,Terminated,Resignation,3,2,Milan
201682,Melissa,Jones,09/09/1997,M,OPS,Operations Analyst,70000,14/05/2022,,Active,,1,4,Berlin
201683,Olivier,Dumont,15/04/1988,F,HR,L&D Specialist,70000,02/05/2022,,Active,,3,3,Paris
201684,Gabrielle,Lefèvre,27/07/1971,M,MGMT,Executive Director,117420,23/05/2022,,Active,,4,3,Paris
201685,Philippe,Leroux,11/10/1971,M,RD,Software Engineer,85500,30/05/2022,,Active,,4,3,Paris
201686,Marguerite,Chauvin,03/01/1999,M,RD,Software Engineer,90060,24/06/2022,,Active,,4,3,Paris
201687,Monica,Tomaselli,12/08/1977,F,SALES,Account Manager,88920,23/06/2022,,Active,,3,4,Milan
201688,Pomponio,Barillaro,15/02/1995,M,IT,Security Analyst,74100,06/06/2022,,Active,,4,5,Milan
201689,Virginia,Ginese,14/02/1970,F,IT,Cloud Engineer,94620,04/06/2022,30/07/2025,Terminated,Resignation,4,4,Milan
201690,Karl Heinz,Scholtz,13/12/1973,F,OPS,Process Engineer,38760,07/06/2022,16/08/2022,Terminated,Resignation,3,1,Berlin
201691,Stéphanie,Bègue,14/02/1981,F,HR,L&D Specialist,38760,18/06/2022,,Active,,3,4,Paris
201692,Adam,Johnson,02/07/1980,M,ADMIN,Office Manager,43320,20/06/2022,,Active,,2,3,Paris
201693,Madeleine,Auger,19/12/2000,F,MGMT,CTO,133380,04/06/2022,,Active,,3,1,Paris
201694,Léon,Courtois,06/10/1989,F,RD,Lead Engineer,133380,20/07/2022,17/04/2025,Terminated,Resignation,4,3,Paris
201695,Emilio,Bellini,15/07/1997,M,SALES,Business Developer,52440,20/07/2022,,Active,,4,4,Milan
201696,Hugo,Santoro,19/07/1977,F,IT,Security Analyst,76380,30/07/2022,26/03/2024,Terminated,Resignation,3,3,Milan
201697,Florian,Henck,27/07/1992,F,OPS,Operations Manager,36480,15/07/2022,22/02/2023,Terminated,Resignation,4,4,Berlin
201698,Philippe,Hamon,09/10/1975,M,HR,HR Generalist,70000,03/07/2022,,Active,,3,4,Paris
201699,Madeleine,Maillet,19/11/1997,M,ADMIN,Executive Assistant,42180,10/07/2022,,Active,,4,3,Paris
201700,Gabriel,Martineau,27/02/1993,F,MGMT,VP Operations,94620,22/07/2022,,Active,,4,1,Paris
201701,Célina,Klein,23/12/1994,M,RD,Senior Engineer,140000,03/09/2022,,Active,,4,3,Paris
201702,Olivie,Moreno,10/11/1987,F,RD,R&D Manager,128820,29/07/2022,,Active,,2,4,Paris
201703,Kimberly,Johnson,01/05/1973,M,SALES,Account Manager,95760,23/08/2022,,Active,,3,4,Milan
201704,Ernesto,Bosurgi,30/11/1994,M,IT,IT Technician,66120,11/08/2022,,Active,,4,4,Milan
201705,Piermaria,Vercelloni,23/09/1973,F,IT,Systems Administrator,93480,01/09/2022,,Active,,3,4,Milan
201706,David,Thierry,09/01/1978,F,OPS,Operations Analyst,51300,30/08/2022,19/12/2024,Terminated,Resignation,4,3,Berlin
201707,Virginie,Gauthier,23/04/1990,F,HR,HR Director,70000,29/08/2022,25/12/2025,Terminated,Resignation,4,4,Paris
201708,Théodore,Besnard,22/07/1973,F,MGMT,Executive Director,98040,07/08/2022,,Active,,1,3,Paris
